title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,20th Century Fox,Columbia Pictures,DreamWorks Animation,Globus Productions,Goldwyn,Marvel Studios,Mayer,Metro,New Line Cinema,Orion Pictures,Outros,Paramount Pictures,RKO Radio Pictures,Rhône,The Asylum,"The Cannon Group, Golan",TriStar Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Blown Away,6.2,6.343880434126331,121.0,17.147715103853763,2.1092,6.2,35438.0,1994,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11622399778317548,39.33205869158325,6.6675060363001295,13.07704,2.8985446631912657,1.9938673724294378,False,True,False,False,False,13,-0.09276310041793595,0.014421599575108662,-0.9251269082875092
The Interpreter,6.309,7.29505641646263,128.0,18.197537205138154,2.7566,6.4,112661.0,2005,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1435913352084665,46.024510931462736,6.6675219134744665,17.3913894,2.954782000240642,2.115659724880597,False,True,False,False,False,17,1.539516945987824,-0.17374258174532808,-1.3745631251994603
Minority Report,7.349,9.104090572133472,145.0,18.440483381052466,7.3745,7.6,604461.0,2002,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.37933727549117974,66.90596161460888,7.458662274896068,54.195200500000006,2.9673576640036337,2.312940348995887,False,True,False,False,False,26,9.558075994416138,1.3458524189084546,-1.467221846684105
The Good German,5.8,5.771441123130016,108.0,17.281246492014,1.2806,6.0,26624.0,2006,12,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07004992797178347,33.47435851415409,5.907693441318613,7.427479999999999,2.905875752542279,1.9127139332707952,False,True,False,False,False,13,-0.6778839938749428,-0.5745438403507006,-1.2452659179886891
The Wizard,6.0,5.755742213586912,100.0,15.607270193858982,1.3344,6.1,17233.0,1989,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08035035164860707,34.53445328152147,6.021459206280506,8.0064,2.809840562969964,1.9103928415548865,False,True,False,False,False,12,-1.1049793163838526,-0.02938529034955864,-0.6904132541885479
Lucky Number Slevin,7.482,8.335911094196945,110.0,17.11134746100564,4.2791,7.7,333325.0,2006,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2362662418802936,62.369286806781545,6.073540372235352,32.0162262,2.896538673379569,2.2338683720379846,False,True,False,False,False,25,5.033763610330521,0.814645643948316,-1.3498767628323634
Sin City,7.462,9.029657471850737,124.0,17.50439003707821,5.4435,8.0,809019.0,2005,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2941734360923314,67.3793040549502,6.701112533379092,40.619397,2.918008003234778,2.3055464510268724,False,True,False,False,False,26,11.25753127386847,1.5784740077901267,-2.90249692830373
Sin City: A Dame to Kill For,6.391,8.279697133877628,102.0,17.989897843244528,6.9402,6.5,175240.0,2014,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3654680007912159,52.91554438261192,5.371276920074929,44.3548182,2.943907145307067,2.227828909829929,False,True,False,False,False,22,3.542754058392094,-1.2622412373471468,0.32234387308945
The State I Am In,6.8,4.060443010546419,106.0,14.914123179965662,1.3508,6.9,2849.0,2001,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08488057964139213,27.61101247171565,6.660750253174094,9.18544,2.767206965277634,1.6214540309583532,False,False,False,True,False,6,-1.745094603201942,1.0487392163713616,-0.10677425733069201
The Name of the Rose,7.5,8.036573409707312,130.0,16.705882371415992,6.0329,7.7,123138.0,1986,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34072857107304566,60.27430057280484,7.34219268336885,45.24675,2.8738969217360877,2.201280054948637,False,True,False,False,False,10,2.926609323100116,1.6167901451644986,0.5080335053193611
Star Trek: Generations,6.5,7.218176838403408,117.0,17.453096744006448,2.4352,6.6,89424.0,1994,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13196700986195994,46.91814944962215,6.34039920903799,15.828800000000001,2.9152322016057073,2.106348388653089,False,True,False,False,False,17,1.0836860426539694,-0.02964993217351239,-1.2089245486961082
To Be or Not to Be,7.828,6.635946555686647,99.0,13.997832948091215,1.7113,8.1,47420.0,1942,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11410315116343514,51.94618963791507,6.600953640612446,13.3960564,2.7079057205381436,2.0328669068456406,False,True,False,False,False,11,-0.21030875098395901,2.563878810181472,-0.27566203972015724
Star Trek: First Contact,7.291,7.501082124259871,111.0,17.6441519761925,4.375,7.6,135341.0,1996,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23465803140773692,54.69038976797872,5.953609482573439,31.898125,2.925532529957238,2.1401934641296565,False,True,False,False,False,10,2.554074247312672,0.18203649788774026,-0.5464722473700687
Star Trek: Insurrection,6.4,7.126087273299125,102.0,18.064005814299346,3.3165,6.4,81512.0,1998,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1739665856329309,45.6069585491144,5.350397025345682,21.2256,2.94780204478482,2.0950795375151374,False,True,False,False,False,17,1.2110040489672769,-1.039905692316411,-0.8765096613777995
Star Trek: Nemesis,6.3,7.283448228756631,116.0,17.909855136853043,3.7828,6.4,86152.0,2002,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20004383812691276,45.88572384116678,6.134367458687184,23.83164,2.939683221977514,2.114259334453176,False,True,False,False,False,17,1.4322908821935938,-0.619106078012782,-0.6976415555546476
Mean Streets,7.1,7.674617497364363,111.0,13.122365377402328,2.385,7.2,124414.0,1973,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1688810575469403,54.48978423128697,7.859873118536845,16.9335,2.6477597376813042,2.160401232337979,False,True,False,False,False,11,0.881282090801862,2.8086590441284374,-0.12262941469287686
Hotel Rwanda,7.7,7.986164860332727,121.0,16.677711496036597,3.632,8.1,384689.0,2004,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20545645859274866,61.493469424562,6.844777392544765,27.9664,2.8723046085619597,2.1956861568331956,False,True,False,False,False,25,5.4156361844187515,1.8492257330140778,-1.7718927910110276
Arsenic and Old Lace,7.6,6.872128101338986,118.0,13.928996373782775,1.6282,7.9,77069.0,1944,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10906292420696996,52.228173570176295,7.904081228609786,12.37432,2.7033053871738937,2.0633284326534964,False,True,False,False,False,11,0.1776564166491995,3.2728162787744863,-0.5058152191490282
North by Northwest,8.0,8.350666240520924,136.0,15.201805169084134,5.0148,8.3,361485.0,1959,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3095210655642936,66.8053299241674,8.39412636929567,40.1184,2.7851226662208344,2.235447596432718,False,True,False,False,False,25,5.440800957920828,3.5207847558469436,-0.46333319252247984
Saw III,6.4,8.446556111816797,108.0,16.118095750958314,5.9854,6.2,221855.0,2006,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3496533777517235,54.057959115627504,6.309112974435482,38.306560000000005,2.840136135027038,2.24565024247197,False,True,False,False,False,3,3.52454585757182,-0.11198976087792409,0.3164186374729485
Saw II,6.599,8.61993026886735,93.0,15.201805169084134,5.9335,6.6,288661.0,2005,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.36622462361923425,56.882919844255646,5.740101120180127,39.15516650000001,2.7851226662208344,2.2638370160928565,False,True,False,False,False,3,4.21363405797991,0.02782754092038045,0.37204832296110757
Ali: Fear Eats the Soul,7.8,6.0330862217988015,93.0,11.775297421715827,1.3308,8.0,25143.0,1974,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10416978611690612,47.05807253003065,7.279673962182349,10.380239999999999,2.5475134173620706,1.9506256168552831,False,False,False,True,False,11,-1.2671871814304652,3.270673921012003,0.4608974258149141
Indiana Jones and the Kingdom of the Crystal Skull,6.013,9.055322649709574,122.0,19.035866388448003,7.2565,6.2,504251.0,2008,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3621755036350138,54.449655092703665,6.089080333972532,43.6333345,2.997523986898969,2.308102111194085,False,True,False,False,False,25,7.719005544115395,-0.7847946043269789,-1.3190014599350206
Volver,7.5,7.487733761436444,121.0,16.372727636721407,2.2871,7.6,110506.0,2006,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13164887217627635,56.15800321077333,6.964939676152961,17.15325,2.8549015993999,2.1386220343537268,False,False,False,True,False,10,1.4441175790932048,1.4021400031575801,-1.1169804812686843
Rebel Without a Cause,7.516,7.409741954080923,111.0,14.220976332738882,3.4256,7.6,101069.0,1955,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2250578363118441,55.69162052687222,7.292567675915079,25.746809600000002,2.722674498387897,2.129390790289494,False,True,False,False,False,11,1.1347011675003493,2.6959528759968956,0.22806678643243994
Rebecca,7.893,7.512071245835466,130.0,14.06860196204365,6.9313,8.1,159556.0,1940,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4599829511363612,59.29277834337933,8.62721042917302,54.7087509,2.712613238729441,2.14148530261072,False,True,False,False,False,7,3.0375872300336066,3.62200127563729,1.956545738867475
Boys Don't Cry,7.4,7.216709486709457,118.0,14.508658238524095,2.3523,7.5,106139.0,1999,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15167656439528712,53.40365020164999,7.608653062383149,17.407020000000003,2.7413984640023243,2.1061698231712445,False,True,False,False,False,11,1.008752040878936,2.1715528545124387,-0.5104785458411449
The Outsiders,7.209,7.2640301428995295,94.0,16.118095750958314,6.0209,7.0,104945.0,1983,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35172720655350553,52.366393300162706,5.49126499626792,43.4046681,2.840136135027038,2.111912379305788,False,True,False,False,False,2,2.05364188918869,0.2559546063581273,0.9950306922220238
Bride of Frankenstein,7.5,6.928537818164665,75.0,12.883474008801295,7.8093,7.8,56001.0,1935,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5624888983153186,51.96403363623499,5.402106126496471,58.56975,2.6306992125801747,2.0704686325376875,False,True,False,False,False,31,1.308840771414805,1.520967799532329,3.5916558025464838
Syriana,6.4,7.243512974665482,128.0,17.72753358339242,2.2504,6.9,136709.0,2005,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12016531648330109,46.35848303785909,6.834856252160744,14.402560000000001,2.9299948251044747,2.109426584944646,False,True,False,False,False,10,1.6694945459881612,0.45914288270800163,-1.6310883817853885
Rumble Fish,7.0,6.556778356158042,94.0,16.118095750958314,2.2594,7.1,40012.0,1983,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13198898013369934,45.897448493106296,5.49126499626792,15.8158,2.840136135027038,2.0224449560012157,False,True,False,False,False,24,0.03467612585348889,0.46489311242644615,-0.6116594406288065
Stand by Me,7.855,8.713582005421628,89.0,15.894952224644102,6.4393,8.1,466411.0,1986,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38113750867002805,68.4451866525869,5.267845615460142,50.5807015,2.8270148923814977,2.2735251128784832,False,True,False,False,False,25,7.1152286250172105,1.1741157313492254,-0.35299466363020504
Muriel's Wedding,6.8,6.139884552226255,106.0,14.914123179965662,1.6618,7.2,43945.0,1994,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10442296953513876,41.751214955138536,6.660750253174094,11.300239999999999,2.767206965277634,1.965696607064784,False,True,False,False,False,24,-0.41845792252104025,1.183592940425749,-0.5539462470548715
Young Adam,5.8,5.170483995038151,93.0,15.671808704579888,1.6015,6.3,15034.0,2003,9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09606036323821628,29.98880717122128,5.578278976680683,9.288699999999999,2.8137191914516193,1.8197772781208725,False,True,False,False,False,4,-1.2541121957546473,-0.37685778741124754,-0.47337145028041827
Some Like It Hot,8.1,8.189799618728228,122.0,14.87463641817992,4.5215,8.2,296169.0,1959,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28482542093511487,66.33737691169864,7.685215382966718,36.62414999999999,2.764722641724666,2.2180941318565632,False,True,False,False,False,7,4.3777228197382385,3.0601474366753583,-0.3210770474368791
Natural Born Killers,7.062,8.166216268592143,118.0,17.341871111992198,4.5119,7.2,260949.0,1994,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24598907998268782,57.66981928879771,6.433367636241309,31.8630378,2.9091864851789153,2.2155245804618824,False,True,False,False,False,3,4.061619452566254,0.7792300798201602,-1.0106040692688905
High Fidelity,7.113,7.627057417018934,113.0,17.216707972959764,2.7549,7.4,195497.0,2000,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1512293002714473,54.25125940725568,6.203096638960958,19.5956037,2.9023391934519456,2.1549034755746628,False,True,False,False,False,15,2.6503503974021543,0.6186732786055804,-1.5064615591213026
King Kong,7.597,7.325807502595773,104.0,13.418015107599418,4.5106,7.9,93855.0,1933,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31284472698482346,55.654159597220094,7.213198156879715,34.267028200000006,2.6684784738109,2.119360028471374,False,True,False,False,False,11,1.1592032902334903,2.836315393949731,1.264837168658223
About a Boy,6.7,7.724888439323074,101.0,17.11134746100564,1.8846,7.1,196379.0,2002,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10405631077740678,51.75675254346459,5.576614341779733,12.62682,2.896538673379569,2.1661796816827423,False,True,False,False,False,15,2.2618810297168324,0.024266730651975904,-1.875123262775981
Zatoichi,7.2,6.787844982309579,111.0,14.731801689838349,2.8602,7.4,52583.0,2003,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18181007213226508,48.87248387262897,7.055771626697932,20.59344,2.755684248962421,2.052564182626385,False,False,True,False,False,24,0.3375963970741055,1.5216882869021144,0.0183017918206827
The Killing,7.658,7.367077059881012,85.0,12.676079399771027,2.7841,7.9,102254.0,1956,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.20357442499541303,56.417076124568794,6.215231537879425,21.3206378,2.6156482775346257,2.1243046072484626,False,True,False,False,False,11,0.6623028386284414,2.3411187793525934,0.47328027707218057
The War of the Roses,6.9,7.047517221357296,116.0,17.073607134447293,2.4173,6.8,59604.0,1989,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13374751271387106,48.62786882736535,6.4181985995983295,16.679370000000002,2.894452704740662,2.0853636241521643,False,True,False,False,False,32,0.662536320079428,0.5524329526267866,-1.0064354010215966
Ghost,7.226,8.65067458279072,126.0,16.906553056777135,7.1628,7.1,248502.0,1990,7,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4000099839030203,62.50977453524574,7.036530123943228,51.758392799999996,2.8851667384085613,2.2670278178600634,False,True,False,False,False,14,4.748468065501668,1.1289237087855515,0.4381964307907692
Willy Wonka & the Chocolate Factory,7.5,8.21959545417708,99.0,14.914123179965662,6.7945,7.8,237760.0,1971,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4269478075018055,61.6469659063281,6.220889387398446,50.95875,2.767206965277634,2.2213311596185776,False,True,False,False,False,7,4.078272219905908,1.290931006083865,1.1668234113327933
Live and Let Die,6.5,7.656810091480378,121.0,15.76142084987672,4.7584,6.7,119958.0,1973,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.28389001401602526,49.76926559462246,7.21895840953662,30.9296,2.819079867706262,2.1583463050033416,False,True,False,False,False,10,1.8154657528879468,1.0238587489218167,0.27660348093458964
Stolen Kisses,7.3,6.075346031088684,90.0,12.765691290604371,1.3359,7.5,16006.0,1968,9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0970456166565209,44.3500260269474,6.537993486852968,9.75207,2.6221793582274318,1.9566163513210957,False,False,False,True,False,30,-1.3391476018326323,2.32550487066717,0.16312193156707394
Oliver Twist,6.7,7.079184394609668,130.0,17.72753358339242,2.0088,6.8,35086.0,2005,9,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10726452530734767,47.43053544388478,6.941650881100756,13.45896,2.9299948251044747,2.0892909261769126,False,True,False,False,False,32,0.45264912023249926,0.4690658389225284,-1.3369951427421056
Cat on a Hot Tin Roof,7.7,6.660575149839686,108.0,14.914123179965662,1.8186,7.9,55496.0,1958,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11427585292851328,51.28642865376558,6.786424786252851,14.00322,2.767206965277634,2.036087065769243,False,True,False,False,False,11,0.13144624442332387,2.380857133457835,-0.5825068788111564
The King of Comedy,7.8,7.781138509845015,109.0,16.759949589762293,2.4704,7.8,126469.0,1982,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13909949392108972,60.692880376791116,6.137404807884868,19.26912,2.8769458991457104,2.172606070065663,False,True,False,False,False,15,1.930836705494857,1.260740943703691,-1.2796859368114761
Contempt,7.1,6.7650389767805414,103.0,13.710151153416941,2.0919,7.4,37570.0,1963,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14220792010788302,48.03177673514184,7.001967479856567,14.852489999999998,2.6885378101157493,2.049631476134806,False,False,False,True,False,11,-0.4907442395114467,2.411494851893762,0.08143203340320676
Batman,7.234,8.997147151515142,126.0,17.370858648025116,8.4439,7.5,420711.0,1989,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.45963556531461996,65.08536249406053,6.858688666332159,61.0831726,2.910765639997766,2.3022997674440964,False,True,False,False,False,25,7.328206416805387,0.9864554008684238,0.19615210934138383
The White Sound,6.9,4.04305126783455,107.0,12.429220196836383,4.28,7.1,3619.0,2001,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3187080066650683,27.897053748058397,7.967700166626708,29.532000000000004,2.597432944578047,1.6180113091810355,False,False,False,True,False,23,-1.353331971011972,2.3066583266302705,2.2596192728281936
Underworld,6.8,8.743850562030243,122.0,16.906553056777135,6.9865,7.0,294581.0,2003,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3901644262772172,59.45818382180565,6.813148215246618,47.5082,2.8851667384085613,2.27663637444089,False,True,False,False,False,14,5.150151924859782,0.44199986865610785,0.1431800066907385
Strange Days,7.0,7.240649694255466,145.0,17.553180200057167,3.1415,7.2,81898.0,1995,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16932407092075355,50.68454785978826,7.815371727999128,21.9905,2.920641213715579,2.1090791872033936,False,True,False,False,False,10,1.4760467659036833,1.4302210262570563,-0.99489435897999
The Apartment,8.2,7.794823152179389,125.0,14.914123179965662,3.4533,8.3,209605.0,1960,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2169959325404349,63.91754984787099,7.854658317422281,28.317059999999998,2.767206965277634,2.174163270219238,False,True,False,False,False,7,2.99195853049903,3.3324431206435157,-0.5530814729402106
Bull Durham,6.6,6.403574197934815,108.0,15.76142084987672,3.033,7.0,62150.0,1988,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18095124674483115,42.26358970636978,6.443367836611198,20.017799999999998,2.819079867706262,2.0019628833242256,False,True,False,False,False,9,0.31536544635677666,0.5811171505613559,-0.17324934032744432
High Noon,7.7,7.302496423727326,85.0,13.500801182986649,3.9468,7.9,113979.0,1952,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2721780645217494,56.22922246270041,5.861745080659952,30.39036,2.674203901899162,2.116556243522189,False,True,False,False,False,11,1.2517156763534363,2.1181476991929666,0.7911628814559566
Casablanca,8.2,8.639410824140487,103.0,13.68540301156877,6.0859,8.5,634458.0,1943,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4144183169645184,70.84316875795199,7.013767338823412,49.904379999999996,2.6868540080308216,2.2658599889269335,False,True,False,False,False,26,8.637116661610692,3.811769111017942,-0.3547752941089448
Barton Fink,7.456,7.455876687491824,117.0,16.012735246411598,2.6136,7.6,132763.0,1991,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15362609022856993,55.591016581939044,6.877201008854715,19.4870016,2.8339621957386507,2.1348616656200523,False,True,False,False,False,10,1.7494298216305197,1.493102164722944,-0.9694567124317568
Riding Giants,7.6,3.828641396489095,105.0,14.77102238760702,2.719,7.8,4729.0,2004,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17240480250263351,29.09767461331712,6.657780162845355,20.664399999999997,2.758174230047056,1.5745651437258248,False,True,False,False,False,23,-1.093992215571376,1.2759597162767553,0.6132578279720581
